Model Year,Mfr Name,Division,Carline,Engine Displacement,Cylinder,Transmission,City FE ,Highway FE,Combined FE,Air Aspiration Method,Transmission Desc,Gears,Drive Desc,Fuel Usage Desc,Carline Class Desc
2020,McLaren Automotive ,McLaren,720S Coupe,4,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Two Seaters
2020,McLaren Automotive ,McLaren,720S Spider,4,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Two Seaters
2020,McLaren Automotive ,McLaren,GT,4,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Two Seaters
2020,McLaren Automotive ,McLaren,Speedtail,4,8,Auto(AM-S7),12,20,15,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,AMG GT (coupe),4,8,Auto(AM7),16,22,18,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,AMG GT (roadster),4,8,Auto(AM7),16,22,18,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,AMG GT C (coupe),4,8,Auto(AM7),15,21,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,AMG GT C (roadster),4,8,Auto(AM7),15,20,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,AMG GT R (coupe),4,8,Auto(AM7),15,20,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,AMG GT R (roadster),4,8,Auto(AM7),15,20,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,AMG SLC 43,3,6,Auto(A9),20,29,23,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,SL 450,3,6,Auto(A9),20,28,22,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,SL 550,4.7,8,Auto(A9),17,25,20,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Mercedes-Benz,Mercedes-Benz,SLC 300,2,4,Auto(A9),23,32,27,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Nissan,NISSAN,370Z,3.7,6,Auto(S7),19,26,22,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Nissan,NISSAN,370Z,3.7,6,Manual(M6),17,26,20,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Nissan,NISSAN,370Z Roadster,3.7,6,Auto(S7),18,25,21,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,718 Cayman GT4,4,6,Manual(M6),16,23,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Two Seaters
2020,Porsche,Porsche,718 Spyder,4,6,Manual(M6),16,23,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Two Seaters
2020,Porsche,Porsche,Boxster,2,4,Auto(AM-S7),21,27,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Boxster,2,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Boxster S,2.5,4,Auto(AM-S7),19,25,22,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Boxster S,2.5,4,Manual(M6),19,24,21,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Boxster T,2,4,Auto(AM-S7),21,27,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Boxster T,2,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Cayman,2,4,Auto(AM-S7),21,27,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Cayman,2,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Cayman S,2.5,4,Auto(AM-S7),19,25,22,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Cayman S,2.5,4,Manual(M6),19,24,21,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Cayman T,2,4,Auto(AM-S7),21,27,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,Porsche,Porsche,Cayman T,2,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Two Seaters
2020,BMW,TOYOTA,Supra 3.0,3,6,Auto(S8),24,31,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Two Seaters
2020,aston martin,Aston Martin Lagonda Ltd,DB11 V12,5.2,12,Auto(S8),15,22,18,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,aston martin,Aston Martin Lagonda Ltd,DB11 V8,4,8,Auto(S8),18,24,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,aston martin,Aston Martin Lagonda Ltd,DBS,5.2,12,Auto(S8),14,22,17,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,Volkswagen Group of,Bentley,Continental GT Convertible,4,8,Auto(AM-S8),16,26,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,Volkswagen Group of,Bentley,Continental GT Convertible,6,12,Auto(AM-S8),12,19,15,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,Ferrari,"Ferrari North America, Inc.",GTC4Lusso,6.3,12,Auto(AM7),12,17,13,Naturally Aspirated,Automated Manual,7,Part-time 4-Wheel Drive,Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Ferrari,"Ferrari North America, Inc.",GTC4Lusso T,3.9,8,Auto(AM7),15,21,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Ferrari,"Ferrari North America, Inc.",Portofino,3.9,8,Auto(AM7),16,22,18,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Lotus,Lotus Cars Ltd,Evora,3.5,6,Auto(S6),17,24,20,Supercharged,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,Lotus,Lotus Cars Ltd,Evora,3.5,6,Manual(M6),16,24,19,Supercharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,Lotus,Lotus Cars Ltd,Evora GT,3.5,6,Auto(S6),17,24,20,Supercharged,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,Lotus,Lotus Cars Ltd,Evora GT,3.5,6,Manual(M6),17,26,20,Supercharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,BMW,Mini,COOPER CONVERTIBLE,1.5,3,Auto(AM-S7),28,36,31,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,BMW,Mini,COOPER S CONVERTIBLE,2,4,Auto(AM-S7),26,34,29,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,BMW,Mini,JOHN COOPER WORKS CONVERTIBLE,2,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Minicompact Cars
2020,Porsche,Porsche,911 Carrera,3,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera 4,3,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera 4 Cabriolet,3,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera 4S,3,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera 4S,3,6,Manual(M7),17,24,20,Turbocharged,Manual,7,All Wheel Drive,Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera 4S Cabriolet,3,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera 4S Cabriolet,3,6,Manual(M7),17,24,20,Turbocharged,Manual,7,All Wheel Drive,Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera Cabriolet,3,6,Auto(AM-S8),17,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera S,3,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera S,3,6,Manual(M7),17,25,20,Turbocharged,Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera S Cabriolet,3,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Porsche,Porsche,911 Carrera S Cabriolet,3,6,Manual(M7),17,25,20,Turbocharged,Manual,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Subaru,Subaru,BRZ,2,4,Auto(S6),24,33,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Subaru,Subaru,BRZ,2,4,Manual(M6),21,29,24,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Subaru,Subaru,BRZ tS,2,4,Manual(M6),20,27,23,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Toyota,TOYOTA,86,2,4,Auto(S6),24,32,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Toyota,TOYOTA,86,2,4,Manual(M6),21,28,24,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Minicompact Cars
2020,Volkswagen Group of,Audi,A3,2,4,Auto(AM-S7),27,36,30,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,A3 Cabriolet quattro,2,4,Auto(AM-S7),22,30,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,A3 quattro,2,4,Auto(AM-S7),22,30,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,A5 Cabriolet quattro,2,4,Auto(AM-S7),23,31,26,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,A5 quattro,2,4,Auto(AM-S7),24,32,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,RS3,2.5,5,Auto(AM-S7),19,28,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,S3,2,4,Auto(AM-S7),22,29,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,S5,3,6,Auto(S8),20,27,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,S5 Cabriolet,3,6,Auto(S8),19,26,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,TT Coupe quattro,2,4,Auto(AM-S7),23,31,26,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,TT RS,2.5,5,Auto(AM-S7),19,29,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Audi,TTS Coupe,2,4,Auto(AM-S7),23,29,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Bentley,Continental GT,4,8,Auto(AM-S8),16,26,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,Volkswagen Group of,Bentley,Continental GT,6,12,Auto(AM-S8),12,20,15,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,BMW,BMW,230i Convertible,2,4,Auto(S8),23,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,BMW,BMW,230i Coupe,2,4,Auto(S8),24,32,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,BMW,BMW,230i Coupe,2,4,Manual(M6),21,32,25,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,BMW,BMW,230i xDrive Convertible,2,4,Auto(S8),21,31,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,BMW,BMW,230i xDrive Coupe,2,4,Auto(S8),21,31,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,BMW,BMW,430i Convertible,2,4,Auto(S8),23,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Subcompact Cars
2020,BMW,BMW,430i xDrive Convertible,2,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Subcompact Cars
